dose,r30,r30_r50,r30_r50C,r30_r50D,r30_r50CD,r30A,r30A_r50,r30A_r50C,r30A_r50D,r30A_r50CD,r30B,r30B_r50,r30B_r50C,r30B_r50D,r30B_r50CD,r30AB,r30AB_r50,r30AB_r50C,r30AB_r50D,r30AB_r50CD,r_tot,growth
0.39616699218749996,17.42388141283233,15.687678235820828,0.0,0.0,0.0,12.30274116049704,14.585699182399416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999991549615,0.4808370216477924
0.40442047119140623,16.096951993125366,14.696404629319758,0.0,0.0,0.0,13.317434939654913,15.889208464764968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000026865,0.4504538738390021
0.4126739501953125,10.155086931259428,10.108075221137359,0.0,0.0,0.0,17.731771146316845,22.00506670102048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999999734115,0.30981874507981466
0.4209274291992187,0.18079508686479273,0.27767112684158346,0.0,0.0,0.0,23.342566650682755,36.1989671258644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999025353,0.008510791438969096
0.429180908203125,0.16418541977218495,0.25262060034321276,0.0,0.0,0.0,23.345290428916744,36.23790353973654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999988768685,0.007742977338474351
0.4374343872070312,0.1576095154327984,0.2426767072456772,0.0,0.0,0.0,23.346439801401615,36.2532739932197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000001729979,0.007438190878533574
0.4456878662109375,0.1529921895257654,0.2356856362315196,0.0,0.0,0.0,23.347273238848874,36.26404889996958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.999999964575736,0.00722391023343423
0.45394134521484375,0.14912704078227712,0.22982791426336857,0.0,0.0,0.0,23.347981181777975,36.273063868384945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000520856,0.007044367441545108
0.46219482421874997,0.14566773007349926,0.22458104671608117,0.0,0.0,0.0,23.34861878805915,36.28113245781738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000002266611,0.006883547713356744
0.47044830322265624,0.14247690102528113,0.21973790400972676,0.0,0.0,0.0,23.349208252573398,36.28857693598111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999358952,0.006735102398238382
0.47870178222656246,0.13948754524940046,0.21519753592803179,0.0,0.0,0.0,23.349760639906805,36.295554247287136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999996837137,0.006595937312530512
0.48695526123046873,0.1366616988502607,0.21090282443628153,0.0,0.0,0.0,23.350282384144847,36.3021530965534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000398479,0.006464301756104273
0.495208740234375,0.1339752496698549,0.20681754621907664,0.0,0.0,0.0,23.35077764082358,36.30842956641553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.000000003128044,0.0063390854569234
0.5034622192382813,0.13141146131049375,0.2029165957626112,0.0,0.0,0.0,23.351249403572318,36.314422531135044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999999178047,0.006219518916877881
0.5117156982421874,0.1289578880983285,0.19918132833183771,0.0,0.0,0.0,23.351699952768055,36.32016081717039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99999998636861,0.00610503066415035
0.5199691772460937,0.12660477160686567,0.19559714038907328,0.0,0.0,0.0,23.352131114000812,36.32566697515411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00000000115086,0.005995173091955173
